Date,Time,Open,High,Low,Close,Volume,Name,Symbol
22-03-2017,12:00:00,140.75,141.131,140.72,140.942,60,,
22-03-2017,13:00:00,140.952,141.331,140.84,141.111,60,,
22-03-2017,14:00:00,141.113,141.59,141.101,141.433,30,,
23-03-2017,08:00:00,141.345,141.46,140.61,140.87,60,,
23-03-2017,09:00:00,140.87,141.383,140.83,141.27,60,,
23-03-2017,10:00:00,141.27,141.58,141.172,141.46,60,,
23-03-2017,11:00:00,141.46,141.463,140.7,140.721,60,,
23-03-2017,12:00:00,140.713,141.234,140.693,141.15,60,,
23-03-2017,13:00:00,141.15,141.325,140.87,140.91,60,,
23-03-2017,14:00:00,140.913,140.97,140.624,140.92,30,,
24-03-2017,08:00:00,141.423,141.73,141.205,141.332,60,,
24-03-2017,09:00:00,141.333,141.64,141.255,141.454,60,,
24-03-2017,10:00:00,141.453,141.53,140.953,141.36,60,,
24-03-2017,11:00:00,141.37,141.43,141.044,141.101,60,,
24-03-2017,12:00:00,141.1,141.122,140.754,140.92,60,,
24-03-2017,13:00:00,140.92,141.01,140.364,140.734,60,,
24-03-2017,14:00:00,140.731,141.152,140.561,140.637,31,,
27-03-2017,08:00:00,139.34,140.27,138.62,140.13,60,,
27-03-2017,09:00:00,140.13,140.49,140.094,140.48,60,,
27-03-2017,10:00:00,140.472,140.83,140.31,140.806,60,,
27-03-2017,11:00:00,140.802,141.208,140.676,141.046,60,,
27-03-2017,12:00:00,141.047,141.128,140.698,140.778,60,,
27-03-2017,13:00:00,140.778,141.106,140.756,140.901,60,,
27-03-2017,14:00:00,140.908,141.139,140.796,140.878,30,,
28-03-2017,08:00:00,140.879,141.509,140.608,141.351,60,,
28-03-2017,09:00:00,141.356,142.457,141.316,142.236,60,,
28-03-2017,10:00:00,142.246,142.866,142.24,142.806,60,,
28-03-2017,11:00:00,142.806,143.178,142.616,143.16,60,,
28-03-2017,12:00:00,143.171,144.019,143.124,143.846,60,,
28-03-2017,13:00:00,143.84,144.028,143.716,143.901,60,,
28-03-2017,14:00:00,143.896,143.99,143.771,143.8,31,,
29-03-2017,08:00:00,143.67,144.19,143.187,143.57,60,,
29-03-2017,09:00:00,143.58,143.838,143.428,143.552,60,,
29-03-2017,10:00:00,143.551,143.798,143.267,143.72,60,,
29-03-2017,11:00:00,143.717,143.89,143.51,143.849,60,,
29-03-2017,12:00:00,143.858,144.396,143.817,144.396,60,,
29-03-2017,13:00:00,144.397,144.47,144.238,144.338,60,,
29-03-2017,14:00:00,144.339,144.377,143.999,144.121,30,,
30-03-2017,08:00:00,144.156,144.49,143.888,144.262,60,,
30-03-2017,09:00:00,144.257,144.27,143.941,144.061,60,,
30-03-2017,10:00:00,144.06,144.208,143.6,143.839,60,,
30-03-2017,11:00:00,143.827,144.129,143.496,143.969,60,,
